custid,custfname,custlname,custphone,custemail,custstate,contactpref,pmtid,addedstamp,updatedstamp,hhi,ismarried,haskids,travelswpet,pronoun
5811,Greg,Steele,(801) 251-1419,gregsteele50@icloud.com,UT,email,173444205632,8/6/22 0:00,,155954,y,,y,
5812,Aiden,Miller,(801) 466-4387,amiller221@gmail.com,UT,call,249124220609,8/6/22 0:00,,116498,y,,n,
5813,Alivia,Norman,(801) 535-4357,anorman794@gmail.com,UT,text,658421133888,8/6/22 0:00,,105142,n,n,y,she
5814,Bradley,Nicholson,(208) 352-2860,bradleynicholson97@hotmail.com,ID,email,309305345987,8/6/22 0:00,,166105,,,y,he
5815,Angelina,Branch,(208) 947-3700,angelinabranch48@gmail.com,ID,email,939539767313,8/6/22 0:00,,133201,n,,y,
5816,Zachary,Nelson,(602) 830-2688,zacharynelson39@gmail.com,AZ,call,218286176632,8/6/22 0:00,,160689,,,y,
5817,Bella,Heath,(208) 233-8664,bellaheath64@yahoo.com,ID,text,118837874267,8/6/22 0:00,,,y,y,n,
5818,Lucy,Gaines,(602) 594-5702,lucygaines65@gmail.com,AZ,text,393574982542,8/6/22 0:00,,152160,y,n,n,
5819,Lillie,Ball,(801) 954-8725,lball649@gmail.com,UT,text,662285514989,8/6/22 0:00,,124039,n,,y,
5820,Michelle,Moore,(623) 581-5660,michellemoore44@hotmail.com,AZ,text,184791611700,8/7/22 0:00,,,y,,n,
5821,Annalise,Bradford,(602) 369-4415,annalisebradford37@yahoo.com,AZ,email,761425564501,8/7/22 0:00,,159350,n,n,n,she
5822,Alyssa,Pierce,(602) 767-3650,alyssapierce99@gmail.com,AZ,email,844539727286,8/7/22 0:00,,147923,,,,she
5823,Zoey,Prince,(801) 431-4206,zoeyprince3@iheartemail.com,UT,email,827240432461,8/7/22 0:00,,180706,,,,
5824,Jayla,Rivera,(435) 297-3603,jrivera940@iheartemail.com,UT,call,629442420400,8/7/22 0:00,,171582,y,n,n,
5825,Wade,Harrell,(602) 652-3944,wadeharrell74@gmail.com,AZ,text,378096504306,8/7/22 0:00,,145453,y,y,y,
5826,Jeremiah,Brown,(435) 992-7880,jeremiahbrown90@gmail.com,UT,text,100239081293,8/7/22 0:00,,108198,y,n,y,
5827,Willow,Jimenez,(208) 745-5817,wjimenez481@hotmail.com,ID,call,954129351961,8/7/22 0:00,,131990,,,n,
5828,Annabelle,Kennedy,(208) 975-2863,annabellekennedy8@hotmail.com,ID,email,746710884040,8/7/22 0:00,,144847,y,,y,she
5829,Azaria,Foster,(602) 985-9577,azariafoster19@outlook.com,AZ,text,826837659772,8/7/22 0:00,,152975,y,y,n,she
5830,Ray,Woodard,(208) 679-2442,raywoodard66@gmail.com,ID,text,842888161707,8/7/22 0:00,,191609,y,,n,
5831,Nala,Heath,(602) 290-4130,nheath640@outlook.com,AZ,text,199038174957,8/7/22 0:00,,176323,y,n,y,
5832,Alondra,Miller,(435) 986-9792,amiller217@hotmail.com,UT,email,377249429234,8/8/22 0:00,,,,,,
5833,Joel,Fletcher,(602) 659-5638,joelfletcher95@yahoo.com,AZ,text,244202749061,8/8/22 0:00,,153637,,n,,
5834,Harper,Randall,(435) 660-4585,hrandall889@gmail.com,UT,text,673963696593,8/8/22 0:00,,129397,,y,,
5835,Madison,Jones,(435) 518-5685,mjones911@yahoo.com,UT,text,995856740060,8/9/22 0:00,,89838,y,n,n,
5836,Kinsley,Morgan,(385) 575-8732,kinsleymorgan53@gmail.com,UT,call,238407538604,8/9/22 0:00,,,,,,
5837,Harper,Blair,(208) 954-2566,hblair75@gmail.com,ID,text,194873782744,8/9/22 0:00,,76166,y,y,y,she
5838,Alexandria,Evans,(208) 607-4340,alexandriaevans99@icloud.com,ID,text,976923315257,8/9/22 0:00,,,y,y,,she
5839,Lily,West,(208) 944-4138,lilywest98@yahoo.com,ID,text,975774805741,8/9/22 0:00,,,y,y,,she
5840,Neil,Vargas,(801) 733-3621,neilvargas41@outlook.com,UT,,232533630229,8/10/22 0:00,,190904,y,n,,he
5841,Archie,Yates,(801) 285-1665,archieyates79@yahoo.com,UT,text,321715671048,8/10/22 0:00,,161993,y,,y,
5842,Dylan,Cox,(801) 842-6624,dylancox14@gmail.com,UT,text,,8/10/22 0:00,,136058,n,y,y,
5843,Elora,Curry,(801) 612-7303,eloracurry48@icloud.com,UT,text,186126570960,8/10/22 0:00,,158018,y,y,,
5844,Maddox,Holloway,(208) 373-3726,mholloway584@outlook.com,ID,,569451776778,8/10/22 0:00,,136936,y,y,n,he
5845,Henry,Frazier,(602) 479-2648,hfrazier497@snarlywhisper.net,AZ,email,852627885774,8/10/22 0:00,,111749,y,y,y,
5846,Andi,Bond,,andibond30@hotmail.com,ID,email,727787345676,8/10/22 0:00,,122803,n,n,n,she
5847,Joseph,Humphrey,(801) 224-9488,josephhumphrey39@yahoo.com,UT,call,531768902454,8/10/22 0:00,,164591,y,,n,
5848,Harvey,Harrell,(208) 817-1694,hharrell229@yahoo.com,ID,text,552018586563,8/10/22 0:00,,,,y,n,he
5849,Dylan,Sherman,(208) 929-6264,dsherman697@hotmail.com,ID,email,694702232399,8/10/22 0:00,,,,,,he
5850,Conner,McLean,(801) 966-1777,cmclean32@yahoo.com,UT,text,626206853121,8/10/22 0:00,,84452,n,n,,
5851,Stevie,Schmidt,(208) 844-9484,stevieschmidt91@iheartemail.com,ID,call,951026111622,8/11/22 0:00,,92516,y,,n,she
5852,Cassidy,McLaughlin,(602) 411-1557,cmclaughlin595@witsend.com,AZ,call,559000371084,8/11/22 0:00,,184869,y,y,y,she
5853,Travis,Williams,(702) 495-3212,traviswilliams10@outlook.com,NV,call,299471751311,8/11/22 0:00,,88234,y,n,,
5854,Bexley,Leach,(208) 658-9632,bleach173@yahoo.com,ID,text,995571746715,8/11/22 0:00,,108403,y,y,n,
5855,Matthew,Hernandez,(928) 757-6394,mhernandez991@yahoo.com,AZ,text,668885440245,8/11/22 0:00,,304767,,,,he
5856,Egypt,Dyer,(928) 587-3433,egyptdyer61@gmail.com,AZ,text,693503601341,8/11/22 0:00,,181717,y,n,,
5857,Benjamin,Martinez,(208) 437-4873,benjaminmartinez32@yahoo.com,ID,text,217737895210,8/12/22 0:00,,145851,y,y,n,he
5858,Leona,White,(801) 918-6124,leonawhite33@gmail.com,UT,call,720307153697,8/12/22 0:00,,153984,y,n,,
5859,Mason,Lewis,(435) 909-7039,mlewis212@outlook.com,UT,text,231592418834,8/12/22 0:00,,91183,n,n,y,
5860,Ivy,Zimmerman,(208) 693-5027,izimmerman568@hotmail.com,ID,text,167277720911,8/12/22 0:00,,,y,n,n,
5861,Anya,Rogers,(208) 585-8883,anyarogers60@yahoo.com,ID,call,383781861095,8/12/22 0:00,,170347,y,y,y,
5862,Ethan,Mills,(602) 355-5793,emills243@icloud.com,AZ,text,536484465767,8/12/22 0:00,,111038,y,y,n,he
5863,Lucas,Bryant,(602) 981-2432,lbryant557@yahoo.com,AZ,email,428467986471,8/13/22 0:00,,128841,,,,
5864,Jack,Ballard,(208) 418-1041,jackballard42@icloud.com,ID,text,808749305674,8/13/22 0:00,,168345,,,,he
5865,Nova,Elliott,(208) 637-3275,novaelliott26@gmail.com,ID,text,,8/13/22 0:00,,153644,,,y,
5866,Jordy,Nelson,(385) 583-5075,jnelson386@gmail.com,UT,text,495318608786,8/13/22 0:00,,155456,y,,,
5867,Naya,Miller,(208) 403-6583,nayamiller94@yahoo.com,ID,email,322825415985,8/13/22 0:00,,124497,y,n,,she
5868,Jazlyn,Harrell,(208) 336-7800,jharrell234@yahoo.com,ID,text,193864292445,8/13/22 0:00,,117354,,,,she
5869,Benjamin,Ward,(602) 503-2901,benjaminward23@yahoo.com,AZ,call,858708559759,8/13/22 0:00,,122081,,,,
5870,Raina,Gonzalez,(208) 416-2774,rainagonzalez6@hotmail.com,ID,text,577369944190,8/13/22 0:00,,103999,y,n,n,she
5871,Logan,Jenkins,(208) 844-6138,ljenkins884@outlook.com,ID,email,943501000020,8/13/22 0:00,,134106,y,y,y,he
5872,Ethan,Palmer,(602) 706-3157,ethanpalmer73@gmail.com,AZ,text,980605316738,8/13/22 0:00,,134913,y,n,y,
5873,Justice,Warner,(602) 450-1930,justicewarner31@hotmail.com,AZ,text,323787311384,8/13/22 0:00,,138755,y,n,,she
5874,Ryan,Roth,(385) 800-5431,ryanroth90@hotmail.com,UT,text,584624889012,8/13/22 0:00,,160621,,y,n,
5875,Leland,Hood,(801) 519-9182,lelandhood80@gmail.com,UT,text,551116926161,8/13/22 0:00,,129388,,y,y,he
5876,Patricia,Taylor,(385) 512-7650,ptaylor809@outlook.com,UT,call,693350208119,8/13/22 0:00,,,n,,y,
5877,Rayne,Foster,(801) 221-9583,raynefoster82@yahoo.com,UT,text,176716045873,8/13/22 0:00,,,y,y,n,
5878,Kaylani,Martinez,(602) 273-2398,kmartinez338@icloud.com,AZ,text,135481427146,8/14/22 0:00,,131353,n,y,n,
5879,Benjamin,English,(480) 899-9322,benglish654@believecoase.com,AZ,text,604139666484,8/14/22 0:00,,147120,n,,y,he
5880,Aurora,Taylor,(208) 393-9933,ataylor382@gmail.com,ID,call,334888518363,8/14/22 0:00,,,y,n,n,
5881,Thalia,Wright,(435) 963-6714,twright142@outlook.com,UT,call,553054318363,8/14/22 0:00,,162537,,,n,
5882,Aubrey,Dyer,(208) 626-3099,adyer317@hotmail.com,ID,text,988332124520,8/14/22 0:00,,150386,,y,,
5883,Shane,Peters,(520) 759-2484,shanepeters75@icloud.com,AZ,text,980867658351,8/14/22 0:00,,184032,y,y,y,
5884,Kyleigh,Graham,(307) 560-6536,,WY,,,8/14/22 0:00,,,,,,she
5885,Magnolia,Woods,(385) 861-8999,magnoliawoods55@gmail.com,UT,call,230169824748,8/14/22 0:00,,,,,,she
5886,Carter,Mack,(801) 314-4300,cmack238@snarlywhisper.net,UT,text,137190898488,8/14/22 0:00,,,,,,he
5887,Hudson,Walker,(801) 940-5353,hudsonwalker73@outlook.com,UT,text,869431145276,8/14/22 0:00,,146128,y,y,n,
5888,Leona,Ramirez,,lramirez546@gmail.com,ID,email,499785444693,8/14/22 0:00,,171709,,,,she
5889,Rylee,McDowell,(208) 826-7038,rmcdowell689@outlook.com,ID,call,899277310343,8/14/22 0:00,,,,,n,
5890,Avery,Hammond,(208) 978-3754,averyhammond26@yahoo.com,ID,call,969840947086,8/14/22 0:00,,481031,y,n,y,she
5891,Dominic,Martinez,(208) 865-2314,dmartinez696@hotmail.com,ID,text,164308839550,8/14/22 0:00,,138293,,,y,he
5892,Mike,Bates,(208) 374-2350,mikebates52@icloud.com,ID,text,695214505692,8/14/22 0:00,,131087,n,y,n,
5893,August,Hart,(208) 997-4408,ahart78@yahoo.com,ID,call,379787524658,8/14/22 0:00,,160603,y,y,y,he
5894,Lincoln,Harper,(307) 885-8675,lharper734@outlook.com,WY,text,549038555036,8/14/22 0:00,,,,,,he
5895,Jacob,Bennett,(208) 925-5287,jbennett63@gmail.com,ID,email,828975463481,8/14/22 0:00,,115383,y,y,n,
5896,India,Scott,(208) 452-5312,indiascott46@gmail.com,ID,call,811525783887,8/14/22 0:00,,116016,y,,n,she
5897,Leland,Sawyer,(208) 317-7448,lelandsawyer87@yahoo.com,ID,text,272709561136,8/14/22 0:00,,160695,,,y,
5898,Rowan,Vasquez,(480) 471-2562,rowanvasquez36@yahoo.com,AZ,email,528116373007,8/14/22 0:00,,136662,,y,y,
5899,Gabriel,Dawson,(208) 816-2673,gdawson672@gmail.com,ID,text,332397500419,8/14/22 0:00,,128829,y,n,n,
5900,Astrid,Brewer,(435) 256-2699,abrewer279@gmail.com,UT,email,174462347323,8/14/22 0:00,,,y,n,n,
5901,Jordy,Edwards,(435) 572-8675,jordyedwards35@gmail.com,UT,email,106689089145,8/14/22 0:00,,162405,n,y,y,
5902,Nora,Rivera,(208) 812-6387,norarivera54@hotmail.com,ID,email,528069063908,8/14/22 0:00,,102970,y,,,
5903,Aria,Shepherd,(208) 746-1872,ashepherd473@outlook.com,ID,text,471785522245,8/14/22 0:00,,166522,y,y,n,
5904,Allison,Wolf,(801) 327-4036,awolf818@hotmail.com,UT,email,909770442699,8/14/22 0:00,,138352,,,,
5905,Martha,Diaz,(435) 758-4023,marthadiaz36@yahoo.com,UT,text,464351243499,8/14/22 0:00,,116830,y,n,,
5906,Christian,Wilson,(208) 230-6501,christianwilson36@hotmail.com,ID,text,366844438668,8/14/22 0:00,,354492,y,y,n,
5907,Collins,Ortiz,(801) 545-9771,cortiz803@yahoo.com,UT,text,132680204009,8/15/22 0:00,,,y,n,,
5908,Brynleigh,Reed,(801) 956-6304,brynleighreed38@snarlywhisper.net,UT,text,996533234394,8/15/22 0:00,,126891,y,y,y,she
5909,Tom,Ramirez,(208) 632-1705,tramirez450@creativedestruction.com,ID,email,440421979723,8/15/22 0:00,,,y,y,y,he
5910,Jackson,Henderson,(458) 648-1134,jacksonhenderson17@yahoo.com,OR,email,980132949412,8/15/22 0:00,,,,,,he
5911,Hank,Hernandez,(520) 952-4538,hankhernandez16@yahoo.com,AZ,,433398597139,8/15/22 0:00,,115064,n,,y,
5912,Montgomery,Coleman,(602) 460-6397,montgomerycoleman49@yahoo.com,AZ,text,922879727106,8/15/22 0:00,,84144,y,y,y,
5913,Alexander,Scott,(480) 759-8618,ascott356@hotmail.com,AZ,email,242592417373,8/15/22 0:00,,178702,y,n,n,he
5914,Daleyza,Taylor,(801) 227-4576,dtaylor272@gmail.com,UT,text,853913420947,8/15/22 0:00,,148081,y,y,y,she
5915,Bethany,Perez,(801) 356-2998,bperez461@gmail.com,UT,text,216646005164,8/15/22 0:00,,131728,,,y,
5916,Parker,Flores,(602) 478-2234,pflores670@gmail.com,AZ,text,789834181530,8/15/22 0:00,,156877,y,y,,
5917,Beau,Flores,(208) 337-6392,beauflores30@hotmail.com,ID,text,567544760650,8/16/22 0:00,,,,,y,
5918,Aurora,Thomas,(208) 811-6855,aurorathomas57@hotmail.com,ID,email,723459912890,8/16/22 0:00,,161743,y,n,n,
5919,Thomas,Nash,(480) 384-7521,tnash630@outlook.com,AZ,text,860592782070,8/16/22 0:00,,103776,y,n,n,he
5920,Myla,Garcia,(623) 866-3088,mylagarcia15@outlook.com,AZ,,238420720923,8/16/22 0:00,,,,,,she
5921,Esperanza,Jackson,(928) 833-9301,esperanzajackson32@hotmail.com,AZ,email,224339189997,8/16/22 0:00,,106841,y,y,,she
5922,Mike,Carter,(602) 997-8215,mikecarter21@yahoo.com,AZ,call,876421538214,8/16/22 0:00,,170867,,,n,
5923,Blaire,Sanchez,(385) 737-2571,bsanchez532@icloud.com,UT,text,987918013372,8/16/22 0:00,,176936,,y,y,
5924,Lily,Wall,(208) 721-9062,lilywall59@iheartemail.com,ID,text,503855667147,8/16/22 0:00,,79119,,,n,
5925,Dior,Adams,(602) 797-5869,dadams581@hotmail.com,AZ,email,733486498850,8/17/22 0:00,,118093,y,y,y,
5926,Callie,Cox,(623) 998-6579,calliecox75@yahoo.com,AZ,text,621903494704,8/17/22 0:00,,165417,y,y,y,she
5927,Logan,Reyes,(480) 229-4006,lreyes735@hotmail.com,AZ,email,547522067505,8/17/22 0:00,,187338,y,n,n,he
5928,Audrey,Herring,(801) 737-6124,audreyherring4@outlook.com,UT,text,,8/17/22 0:00,,,,,,she
5929,Selene,Robertson,,srobertson912@gmail.com,ID,email,925705705350,8/17/22 0:00,,117666,y,n,n,
5930,Lyanna,Wolfe,(602) 961-1422,lyannawolfe53@icloud.com,AZ,call,436008526916,8/18/22 0:00,,,,,,she
5931,Andrew,Hale,(385) 359-7915,ahale11@outlook.com,UT,text,737460460443,8/18/22 0:00,,161611,n,,y,
5932,Kaylee,Lane,(602) 963-6698,klane500@icloud.com,AZ,call,597769590154,8/18/22 0:00,,165148,n,,n,she
5933,Kai,Meyers,(213) 939-7942,kaimeyers49@hotmail.com,CA,email,327058382610,8/18/22 0:00,,360630,,,,he
5934,Xander,Ramirez,(208) 638-8310,xramirez5@hotmail.com,ID,,824412100326,8/18/22 0:00,,98284,y,,n,
5935,Antonella,Bennett,(208) 855-6234,antonellabennett25@icloud.com,ID,call,,8/18/22 0:00,,101544,y,y,,she
5936,Amayah,Henry,(208) 634-5077,ahenry372@yahoo.com,ID,,529742060263,8/18/22 0:00,,185163,n,,y,
5937,Noah,Keller,(725) 273-5833,noahkeller1@gmail.com,NV,text,644862190305,8/18/22 0:00,,163987,y,n,,he
5938,Jeremy,Marshall,(602) 916-9890,jmarshall464@outlook.com,AZ,call,161569591725,8/18/22 0:00,,116565,y,y,,
5939,Andrew,Wright,(801) 928-7433,awright332@icloud.com,UT,call,307706485735,8/18/22 0:00,,471780,n,n,y,he
5940,Charleigh,Warner,(602) 954-8491,charleighwarner74@gmail.com,AZ,text,409571690003,8/19/22 0:00,,108630,n,y,n,
5941,Joseph,Gordon,(801) 754-9249,josephgordon28@gmail.com,UT,text,,8/19/22 0:00,,,,,,
5942,Joseph,Ortiz,(435) 312-4798,josephortiz83@yahoo.com,UT,email,206179211518,8/19/22 0:00,,164313,,,n,he
5943,Craig,Kramer,(208) 311-5989,ckramer342@gmail.com,ID,email,667151367430,8/19/22 0:00,,95487,,,y,
5944,Jayden,Hogan,(385) 470-2316,jaydenhogan22@hotmail.com,UT,text,312879261389,8/19/22 0:00,,118732,,,y,he
5945,Clark,Bauer,(801) 428-7973,cbauer803@yahoo.com,UT,text,903110134090,8/19/22 0:00,,144101,y,y,,
5946,Aubrey,Hobbs,(385) 373-2562,ahobbs825@gmail.com,UT,call,265388252420,8/19/22 0:00,,175531,y,n,y,
5947,Morgan,Owens,(623) 260-9054,mowens979@witsend.com,AZ,text,866880106776,8/19/22 0:00,,147301,y,y,y,he
5948,Emilia,Wright,(801) 349-2551,emiliawright8@gmail.com,UT,email,,8/19/22 0:00,,147502,y,n,y,
5949,Ayla,Lopez,(208) 576-2014,aylalopez13@gmail.com,ID,text,745070282600,8/19/22 0:00,,91801,y,,n,
5950,Joseph,Grant,(208) 339-8971,josephgrant45@yahoo.com,ID,text,148433066154,8/19/22 0:00,,91552,,,,
5951,Armani,Hughes,(435) 586-6789,armanihughes68@yahoo.com,UT,text,683394388414,8/19/22 0:00,,139573,y,y,,
5952,Wash,Harris,(208) 831-5284,washharris20@gmail.com,ID,text,643552163641,8/19/22 0:00,,187191,y,y,y,he
5953,Wade,Carroll,(602) 304-2730,wcarroll729@iheartemail.com,AZ,call,795444310087,8/20/22 0:00,,131075,y,n,n,he
5954,Dylan,Vega,(541) 931-9640,dylanvega30@hotmail.com,OR,email,692979826996,8/20/22 0:00,,,,,,
5955,Nash,Smith,(208) 451-2945,nashsmith74@yahoo.com,ID,text,774673725057,8/20/22 0:00,,,,,,
5956,Ian,Dean,(208) 913-2553,iandean20@icloud.com,ID,text,739532273355,8/20/22 0:00,,155918,y,y,,he
5957,Carter,Roberts,(801) 942-8112,croberts874@gmail.com,UT,text,608900923774,8/20/22 0:00,,136720,n,,n,
5958,Parker,Vasquez,(928) 332-9401,pvasquez495@hotmail.com,AZ,text,216251401005,8/20/22 0:00,,75977,y,n,n,
5959,Gabe,Wright,(801) 664-6320,gwright145@icloud.com,UT,email,955084917920,8/20/22 0:00,,115930,y,y,n,he
5960,Anthony,Tyler,(602) 885-8650,atyler677@icloud.com,AZ,text,810396334287,8/20/22 0:00,,,y,n,,
5961,Jackson,Robinson,(208) 933-3798,jrobinson627@yahoo.com,ID,text,557989569337,8/20/22 0:00,,167729,y,n,,
5962,Matt,Daniel,(602) 502-7542,mattdaniel75@yahoo.com,AZ,text,460221803961,8/20/22 0:00,,130994,y,y,n,
5963,Macy,Thomas,(208) 368-7478,macythomas62@icloud.com,ID,call,513493140828,8/20/22 0:00,,189839,y,,n,she
5964,Lorenzo,Taylor,(208) 574-3996,lorenzotaylor33@hotmail.com,ID,call,766680169003,8/20/22 0:00,,122755,y,,n,he
5965,Parker,Franklin,(801) 272-1516,parkerfranklin89@gmail.com,UT,call,517776923807,8/20/22 0:00,,131597,,,n,he
5966,Olive,Rodriguez,(602) 657-9224,oliverodriguez10@gmail.com,AZ,email,856638974578,8/20/22 0:00,,112269,,,,
5967,Ian,Porter,(801) 413-1454,iporter875@yahoo.com,UT,call,,8/20/22 0:00,,111193,y,y,y,
5968,Lily,Myers,(208) 751-5974,lilymyers23@hotmail.com,ID,,203197156767,8/20/22 0:00,,142773,y,y,y,she
5969,Giovanna,Reese,(208) 788-4087,giovannareese21@yahoo.com,ID,email,259707474252,8/20/22 0:00,,83393,,,,
5970,Henry,Sexton,(385) 233-7123,hsexton104@yahoo.com,UT,call,754008368996,8/20/22 0:00,,119518,y,y,y,
5971,Grace,Thomas,(208) 451-4080,gracethomas59@hotmail.com,ID,text,462762433132,8/20/22 0:00,,126118,y,y,y,
5972,Sofia,Atkins,(307) 586-5487,satkins492@snarlywhisper.net,WY,call,630305505673,8/20/22 0:00,,,,,,
5973,Reagan,King,(623) 899-7033,reaganking34@yahoo.com,AZ,email,465694481769,8/20/22 0:00,,146193,y,n,y,
5974,Josephine,King,(385) 493-8026,josephineking44@outlook.com,UT,text,106264619068,8/20/22 0:00,,,,,,she
5975,Robert,Norman,(602) 384-4506,rnorman180@yahoo.com,AZ,email,325574547728,8/20/22 0:00,,155281,n,y,n,
5976,Laney,Rose,(602) 260-9935,laneyrose76@icloud.com,AZ,email,263695982878,8/20/22 0:00,,101275,y,n,,
5977,Piper,Rivera,(801) 943-5226,privera791@hotmail.com,UT,email,,8/20/22 0:00,,,,n,n,she
5978,Amirah,Snow,(480) 354-8518,asnow593@hotmail.com,AZ,text,331848483296,8/20/22 0:00,,,,,y,she
5979,Jordy,Nichols,(208) 884-3787,jordynichols76@hotmail.com,ID,text,962727335445,8/20/22 0:00,,,y,y,n,
5980,Jacob,Martinez,(385) 450-6003,jacobmartinez73@yahoo.com,UT,email,650623516074,8/20/22 0:00,,351668,y,y,n,he
5981,Anaya,Morris,,amorris302@yahoo.com,AZ,email,888959297503,8/21/22 0:00,,130293,y,y,n,
5982,Danna,Fischer,(602) 511-2771,dannafischer95@yahoo.com,AZ,text,654474273251,8/21/22 0:00,,,,,,she
5983,Anthony,Hansen,(602) 556-9050,ahansen726@hotmail.com,AZ,text,610393536226,8/21/22 0:00,,166924,y,y,,
5984,Jazlyn,Wells,(928) 409-5797,jwells758@hotmail.com,AZ,email,608519872264,8/21/22 0:00,,,y,y,n,
5985,Josiah,Reynolds,(702) 224-6241,josiahreynolds64@icloud.com,NV,text,113312913229,8/21/22 0:00,,84708,y,y,y,he
5986,Camila,Holmes,(801) 846-8866,camilaholmes93@hotmail.com,UT,text,192716494795,8/21/22 0:00,,155258,y,y,n,
5987,Bradley,Bailey,(602) 697-6155,bradleybailey44@hotmail.com,AZ,call,225264869966,8/21/22 0:00,,181250,n,n,n,
5988,Hannah,Lane,(208) 556-4370,hlane480@gmail.com,ID,email,346906817075,8/21/22 0:00,,120276,y,y,,
5989,Rylan,Prince,(602) 550-9148,rylanprince54@hotmail.com,AZ,text,801730986651,8/21/22 0:00,,131116,y,y,y,
5990,Dominic,Howard,(208) 301-4682,dominichoward84@yahoo.com,ID,text,875022243181,8/21/22 0:00,,,,,,he
5991,Xiomara,Gutierrez,(801) 875-3776,xiomaragutierrez43@icloud.com,UT,text,122710486174,8/21/22 0:00,,119370,y,,,she
5992,Lara,Miller,(385) 303-4301,lmiller267@yahoo.com,UT,call,163685133083,8/21/22 0:00,,129282,y,,n,she
5993,Felix,Hutchinson,(602) 553-6882,fhutchinson454@yahoo.com,AZ,call,450874824355,8/21/22 0:00,,134543,y,y,n,he
5994,Zane,Ellison,(208) 297-2637,zaneellison50@gmail.com,ID,text,381192098954,8/21/22 0:00,,111385,y,y,,
5995,Amelia,Brown,(208) 349-2920,ameliabrown5@gmail.com,ID,text,795377482264,8/22/22 0:00,,,y,y,y,she
5996,Alexa,Martinez,(208) 930-5317,amartinez781@snarlywhisper.net,ID,text,631334248784,8/22/22 0:00,,,,,,
5997,Colten,Allen,(208) 709-3881,coltenallen86@hotmail.com,ID,text,499457786709,8/22/22 0:00,,124287,y,y,n,
5998,William,Vega,(602) 295-3603,williamvega58@outlook.com,AZ,call,105147875268,8/22/22 0:00,,136473,y,,y,he
5999,Dorothy,Rivera,(602) 805-4487,drivera659@yahoo.com,AZ,text,642962082538,8/23/22 0:00,,104759,y,y,y,
6000,Julia,Gomez,(801) 358-7373,juliagomez16@hotmail.com,UT,text,856131691309,8/23/22 0:00,,,,,,she
6001,Molly,Monroe,(541) 685-8654,mmonroe533@gmail.com,OR,call,998753736684,8/23/22 0:00,,158909,y,y,y,
6002,Hannah,Rivera,(520) 257-8621,hannahrivera21@hotmail.com,AZ,text,109443016421,8/23/22 0:00,,157736,y,,y,
6003,Tiffany,Dyer,,tdyer612@gmail.com,UT,email,103818056187,8/24/22 0:00,,145696,y,n,y,
6004,Jack,Martinez,(602) 972-4719,jmartinez723@hotmail.com,AZ,email,190751329134,8/24/22 0:00,,167748,n,,y,
6005,Doke,Hill,(385) 799-3470,dhill704@outlook.com,UT,text,201098718559,8/24/22 0:00,,,,,n,
6006,Emory,Hunter,(208) 794-1057,ehunter213@yahoo.com,ID,call,549226684583,8/24/22 0:00,,180559,y,n,y,she
6007,Natasha,Gonzalez,(208) 691-7051,natashagonzalez24@yahoo.com,ID,text,827526682551,8/25/22 0:00,,180612,y,y,y,
6008,Gabriel,Pitts,(480) 441-3529,gabrielpitts80@hotmail.com,AZ,call,805508862285,8/25/22 0:00,,177256,y,y,n,he
6009,Amelia,Paul,(602) 999-8964,apaul803@hotmail.com,AZ,text,512931908927,8/25/22 0:00,,133778,y,y,,
6010,Callum,Flores,(858) 563-9228,callumflores83@yahoo.com,CA,text,,8/25/22 0:00,,103754,y,y,y,
6011,Liana,Martinez,(623) 329-4588,lmartinez78@yahoo.com,AZ,email,856491065485,8/26/22 0:00,,,y,y,n,she
6012,Ryder,Willis,(307) 266-7739,ryderwillis91@outlook.com,WY,call,341473461308,8/26/22 0:00,,111255,y,,n,
6013,Lucas,Gonzales,(307) 771-7980,lucasgonzales70@yahoo.com,WY,call,579674683730,8/26/22 0:00,,98393,y,y,y,he
6014,Nick,Gomez,,ngomez899@gmail.com,AZ,email,726260636134,8/26/22 0:00,,180380,y,n,y,
6015,James,Gray,(208) 636-7434,jgray809@hotmail.com,ID,text,934779987791,8/26/22 0:00,,171170,y,y,n,
6016,Celeste,McDowell,(602) 968-9878,cmcdowell322@outlook.com,AZ,call,340755517896,8/26/22 0:00,,,y,y,n,she
6017,Liberty,Butler,(208) 983-5751,lbutler126@yahoo.com,ID,email,204507621173,8/26/22 0:00,,126885,y,n,n,she
6018,Ariel,Carpenter,(385) 364-7456,acarpenter421@yahoo.com,UT,email,816301239425,8/26/22 0:00,,130924,y,n,y,she
6019,Max,Nicholson,(435) 519-1898,maxnicholson67@outlook.com,UT,text,182384597488,8/26/22 0:00,,,,,,
6020,Mike,Hayes,(208) 552-8608,mhayes668@outlook.com,ID,text,735632188410,8/26/22 0:00,,160697,y,y,y,he
6021,Isaac,Mills,(541) 283-7513,imills173@snarlywhisper.net,OR,text,714065572962,8/26/22 0:00,,169215,n,n,y,he
6022,Joseph,Gonzalez,(801) 631-6668,jgonzalez131@icloud.com,UT,text,491286756541,8/26/22 0:00,,,,,,he
